id,name,country,description,category,ingredients,instructions
0df8cc69-384d-4a16-bb07-e14ee905815b,Velouté de céleri au curry,France,Un velouté onctueux et parfumé alliant la douceur du céleri rave aux épices chaudes du curry pour une entrée réconfortante.,Veloutés,"[""500 g Céleri rave"", ""1 Branche(s) de céleri"", ""75 cl Bouillon de volaille"", ""20 cl Crème fraîche liquide"", ""1 c. à café Curry en poudre"", ""Sel"", ""Poivre""]","[""Pelez et nettoyez le céleri-rave, coupez-le en morceaux. Placez-les dans une casserole, ajoutez le bouillon et la branche de céleri. Portez à ébullition, couvrez et laissez mijoter sur feu moyen pendant 15 min."", ""Retirez la branche de céleri et mixez le reste de la préparation pour obtenir un velouté homogène. Ajoutez la crème et le curry, mélangez, salez et poivrez. Servez chaud.""]"
376d5e34-646e-4b20-b2c6-9b85b0aa7108,Evde Etsiz Çiğ Köfte,Turkey,Lezzetli ve sağlıklı ev yapımı etsiz çiğ köfte tarifi. Doğal malzemelerle hazırlanan bu geleneksel lezzet sofralarınıza renk katacak.,Vegetarian,"[""2 su bardağı esmer bulgur"", ""1 su bardağı sıcak su"", ""2 adet soğan"", ""2 adet domates"", ""1/4 su bardağı sıvı yağ"", ""1/4 su bardağı nar ekşisi"", ""2 tatlı kaşığı isot"", ""1,5 tatlı kaşığı pul biber"", ""1/2 çay kaşığı kimyon"", ""1 çay kaşığı kırmızı toz biber"", ""1 çay kaşığı karabiber"", ""1 yemek kaşığı biber salçası"", ""1 yemek kaşığı domates salçası"", ""1 çay kaşığı sumak"", ""1 tatlı kaşığı sumak"", ""1 tatlı kaşığı tuz"", ""1 tatlı kaşığı çiğ köfte baharatı"", ""2-3 yemek kaşığı limon suyu""]","[""İlk olarak bir kaseye pul biber ve isotu koyun, üzerine biraz sıvı yağ ekleyin ve karıştırın."", ""Domatesleri rendeleyin ve çok suyu varsa çay süzgecinden geçirin. Soğanları da rendeleyin ve suyunu sıkın."", ""Derin bir kaba bulguru alın ve üzerine sıcak suyu ilave edin ve kapağını kapatıp 10-15 dakika dinlendirin."", ""Ardından hazırlanan karışımı ve diğer malzemeleri dinlenen bulgura ekleyin ve kıvam alıncaya kadar yoğurun."", ""Servis için çiğ köfteleri marula sarın ve üzerine nar ekşisi gezdirin. Afiyet olsun...""]"
48c93291-85b8-426b-8490-866648f1e190,"Cazón al azafrán: receta fácil, sencilla y deliciosa con sabor tradicional",Spain,"Deliciosa y tradicional receta de cazón al azafrán, un plato sencillo y reconfortante que preserva el sabor de la cocina de toda la vida.",Otros,"[""Carmen Tía Alia"", ""Carmen Tía Alia"", ""Hay ocasiones en las que el cuerpo nos pide comida sin florituras, sencilla y reconfortante. Entonces entran en escena recetas como estascazuelitas de cazón al azafrány una se da cuenta de que platos como este, tradicionales y de toda la vida, son los maravillosos y que hay que hacer lo imposible por preservarlos."", ""Lamentablemente, las modas gastronómicas nos invaden, nos atontan y a menudo nos distraen demasiado cuando nos metemos en la cocina. Pero entonces lleganplatos humildes como este cazóny nos ponen en nuestro sitio. Con su sabor tradicional, sus aromas a guiso de siempre, la humildad de sus ingredientes y la sencillez de su técnica de elaboración. El lujo de lo sencillo bien hecho con cariño.""]","[""Carmen Tía Alia"", ""Carmen Tía Alia"", ""Hay ocasiones en las que el cuerpo nos pide comida sin florituras, sencilla y reconfortante. Entonces entran en escena recetas como estascazuelitas de cazón al azafrány una se da cuenta de que platos como este, tradicionales y de toda la vida, son los maravillosos y que hay que hacer lo imposible por preservarlos."", ""Lamentablemente, las modas gastronómicas nos invaden, nos atontan y a menudo nos distraen demasiado cuando nos metemos en la cocina. Pero entonces lleganplatos humildes como este cazóny nos ponen en nuestro sitio. Con su sabor tradicional, sus aromas a guiso de siempre, la humildad de sus ingredientes y la sencillez de su técnica de elaboración. El lujo de lo sencillo bien hecho con cariño."", ""Pelamos y picamos la cebolla en trozos pequeños, no necesariamente en brunoise. Calentamos un poco de aceite de oliva virgen en una cazuela y le añadimos la cebolla y el azafrán, removemos y regamos con el vino blanco. Dejamos cocer a fuego suave, sin tapar, durante unos seis u ocho minutos o hasta que el vino se haya evaporadopero la cebolla esté aún jugosa."", ""Mientras cortamos el pan en pequeños dados. Los agregamos a la cazuela junto con el caldo de pescado y el laurel. Dejamos cocer a fuego medio durante 15 minutos. Entonces, agregamos los trozos de cazón, previamente sazonados, y cocemos durante 10 minutos más. Servimosbien caliente en cazuelitasde barro."", ""Síguenos en Flipboard para descubrir nuevas recetas, actualidad sobre nutrición y gastronomía y nuestras revistas llenas de ideas y recetas para todos."", ""Estas reconfortantescazuelitas de cazón al azafránson adecuadas tanto para la comida como para la cena. Al mediodía las podemos servir como segundo plato o como plato único, si las acompañamos de una guarnición sustancial, por ejemploarroz blanco olla expreso la versión dearroz integral. A la hora de la cena, mejor solas. En cualquier caso, siempre acompañadas de pan con que mojar su sabrosa salsa."", ""En Directo al Paladar |Receta de guiso marinero de rapeEn Directo al Paladar |Cazón en adobo""]"
7da91c4c-ce56-4fba-b5ba-f741de33e4fa,Etli Nohutlu Kapama,Turkey,"Dana eti ve nohutun zengin lezzetiyle buluşmuş, doyurucu bir geleneksel Türk yemeği.",Et Yemekleri,"[""2 su bardağı pirinç"", ""4 yemek kaşığı tereyağı"", ""500 gram dana kuşbaşı eti"", ""15-20 adet arpacık soğan"", ""1 su bardağı haşlanmış nohut"", ""1 su bardağı rendelenmiş domates"", ""1 çay kaşığı kekik"", ""1 çay kaşığı tuz"", ""1 çay kaşığı karabiber""]","[""İlk olarak eti düdüklü tencereye alın ve üstüne geçecek kadar yaklaşık 4 su bardağı su koyun ve haşlamaya bırakın. Kaynamaya başladıktan sonra yaklaşık 30 dakika düdüklü tencerede haşlanması yeterli o"", ""Pirinci bir süzgeçte bol suyla yıkayın."", ""Derince bir tavaya tereyağını alın ve yağ eridikten sonra kabuklarını soyduğunuz arpacık soğanları 3-4 dakika kadar kavurun."", ""Soğanlar kavrulduktan sonra içine rendelenmiş domatesi ekleyin ve kaynamaya başlayınca yıkanmış pirinçleri ekleyin ve 2-3 dakika kadar kavurun."", ""Son olarak haşlanmış nohutu tuzunu ve karabiberi de ilave edip güzelce karıştırın."", ""Bir fırın kabına aldığınız pirinçli karışımın üstüne haşlanmış etleri dizin.Üstüne de 3 su bardağı sıcak et suyunu gezdirin."", ""Son olarak çeri domatesleri ikiye bölüp serpin ve kekiği de serptikten sonra önceden ısıtılmış 150 derece fırına verin.40 dakika bu şekilde pişirdikten sonra fırın ısısını 180 dereceye getirin ve 20 d"", ""Pişme süresinin sonunda fırından alın ve üstüne ince doğranmış maydanoz serptikten sonra servis edin. Afiyetler olsun!""]"
a9523d7d-1622-4f2f-bc71-f3d86ec49ab8,Köfte Patates Yemeği,Turkey,Lezzetli köfteler ve patateslerin mükemmel uyumuyla hazırlanan doyurucu bir ana yemek.,Et Yemekleri,"[""400 gram dana kıyma"", ""1 adet yumurta"", ""3 yemek kaşığı galeta unu"", ""1 adet soğan"", ""1,5 çay kaşığı tuz"", ""1 çay kaşığı karabiber"", ""1 çay kaşığı kimyon""]","[""Kıyma, galeta unu, yumurta, tuz karabiber, kimyon ve rendelenmiş soğanı derin bir kaba alın."", ""Kıyma harcını güzelce yoğurun."", ""Patatesleri halka halka doğrayıp tencerenin tabanına dizin."", ""Üzerine yuvarlak şekil verdiğiniz köfteleri dizin."", ""Üzerine diş sarımsakları, iri doğranmış biber ve domatesi de ekleyin."", ""Sıcak su, biber ve domates salçası ile baharatları bir kasede karıştırın ve yemeğin üzerine gezdirin."", ""Kısık ateşte 30 dakika pişirin."", ""Üzerine kıyılmış maydanoz serperek servis edin. Afiyet olsun!""]"
ff26ea1e-835f-4079-a137-5633d40d33bb,Kuşbaşı Tava,Turkey,Kuzu kuşbaşı etinin tereyağında sote soğan ve biberle pişirilerek hazırlanan lezzetli ve pratik bir yemek.,Ana Yemek,"[""200 gram kuzu kuşbaşı (ya da dana)"", ""1 adet soğan"", ""2 adet sivri biber"", ""1 adet büyük boy domates"", ""3 yemek kaşığı zeytinyağı"", ""1 çay kaşığı tuz"", ""1 çay kaşığı karabiber"", ""1 çay kaşığı pul biber"", ""1 çay kaşığı toz biber"", ""1 çay kaşığı kekik"", ""1 çay kaşığı kimyon""]","[""Soğan küçük yemeklik, domatesi de soğandan bir tık büyük olacak şekilde doğrayın."", ""Biberleri boylamasına ikiye kesin tüm çekirdeklerini ayıkladıktan sonra verev şekilde doğrayın."", ""Sarımsağı boylamasına ikiye kesin ve ince ince doğrayın. Bir kapta tüm sebzeyi, eti, baharatları ve zeytinyağını ekleyip karıştırın."", ""Malzemeyi uygun bir tepsiye yayın. Önceden ısıtılmış 200 derecelik fırında 20 dakika pişirin. Afiyet olsun.""]"
a1c6097f-6089-42e9-be92-ae9494204579,Arpa Şehriyeli Yaz Salatası,Turkey,Arpa şehriyelerinin tereyağında kavrulup suyla pişirildiği basit ve lezzetli bir yaz salatası tarifi.,Salata,"[""1 silme tatlı kaşığı tereyağı (veya zeytinyağı)"", ""1 su bardağı arpa şehriye"", ""1 su bardağı su"", ""1 adet kapya biber"", ""1 adet köy biberi"", ""1 adet domates"", ""5 yemek kaşığı tulum peyniri (ufalanmış)"", ""15 adet siyah zeytin"", ""3 yemek kaşığı balzamik sirke"", ""1/4 dilim limon"", ""2 çay kaşığı (silme) tuz"", ""1 çay kaşığı karabiber"", ""1/3 su bardağı zeytinyağı""]","[""Yağı tavaya alarak ısıtın. Arpa şehriyeleri hafifçe renk alana dek karıştırarak kavurun."", ""4-5 dakika sonra suyunu ekleyin kısık ateşte kapağı kapalı olarak pişmeye bırakın. Suyunu tamamen çekince ocaktan alın, karıştırıp kenara demlenmeye bırakın."", ""Tüm sebzeleri küp küp doğrayın. Maydanoz ve fesleğeni ince ince kıyın. Zeytinin çekirdeklerini çıkarıp doğrayın. Ufalanmış tulum peynirini ekleyin."", ""Demlenmiş ve oda sıcaklığında soğumuş arpa şehriyeyi üzerine ekleyin. Sirke, limonun suyu, tuz, karabiber ve zeytinyağını da koyun. Güzelce karıştırın."", ""Dilerseniz porsiyonlayarak dilerseniz büyük bir servis tabağında servis edin. Afiyet olsun!""]"
66c66072-fb11-4d67-b9af-482c700507fe,Brownies au chocolat blanc et aux framboises,France,Des brownies gourmands alliant le fondant du chocolat blanc et la fraîcheur acidulée des framboises.,Brownies,"[""250 g Chocolat blanc"", ""75 g Beurre doux"", ""125 g Sucre en poudre"", ""2 Œuf(s)"", ""1 c. à café Extrait de vanille"", ""150 g Farine"", ""0.5 c. à café Sel"", ""150 g Framboise(s)""]","[""Préchauffez le four à 180°C (therm.6)."", ""Beurrez le fond du moule et recouvrez-le de papier sulfurisé."", ""Mettez le chocolat dans un saladier."", ""Faites fondre sur une casserole d'eau frémissante, puis laissez refroidir quelques instants."", ""Dans l'autre saladier, fouettez au batteur électrique le beurre et le sucre jusqu'à l'obtention d'un mélange mousseux."", ""Ajoutez les oeufs et l'extrait de vanille en continuant de fouetter, puis incorpore le chocolat fondu."", ""Tamisez la farine et le sel sur la préparation, puis incorpore doucement les morceaux de chocolat restants et les framboises."", ""Déposez des cuillerées du mélange dans le moule en veillant à bien de remplir les coins et égalise la surface avec la spatule souple. Faire  cuire le gâteau au four pendant 30 à 40 minutes, puis laissez-le refroidir."", ""Démoulez-le sur la grille et coupez-le en carrés.""]"
a1ee36fe-6bf5-44d5-a9f3-1a38bcaeae9c,Mayasız Poğaça,Turkey,"Pratik ve lezzetli mayasız poğaça tarifi, kahvaltıların vazgeçilmezi olacak.",Börek & Hamur İşi,"[""2/3 su bardağı ufalanmış beyaz peynir (yaklaşık 150 g)"", ""1/2 su bardağı sıvı yağ (100 ml)"", ""1/2 su bardağı süt (100 ml)"", ""1 adet yumurta"", ""50 gram tereyağı (oda sıcaklığında)"", ""3-3,5 su bardağı un (400-450 g)"", ""2 çay kaşığı tuz"", ""1 paket kabartma tozu""]","[""Mayasız poğaça hamuru için ilk önce süt, sıvı yağ ve yumurtayı geniş bir kaba alın. Oda sıcaklığındaki tereyağını da ekleyip karıştırın."", ""Tuz ve kabartma tozunu ekleyerek tahta kaşık veya spatula kullanarak karıştırmaya başlayın."", ""Ele yapışmayan bir kıvama gelene kadar azar azar un ekleyin."", ""Hamuru dörde bölün, her bir parçayı üç eşit parçaya ayırarak toplamda on iki adet hamur parçası elde edin. Hamurları yuvarlayın ve ardından avuç içiyle bastırarak düzleştirin."", ""Her hamurun ortasına yaklaşık bir tatlı kaşığı ufalanmış beyaz peynir ekleyin. Sonrasında hamuru sağdan ve soldan birleştirip parmakla kilitledikten sonra güzelce kapatın."", ""Yağlı kağıt serili fırın tepsisine, hamur birleştirdiğiniz kısmın alta gelecek şekilde poğaçaları dizin."", ""Yumurta sarısını fırça yardımıyla poğaçaların üzerine sürün, ardından isteğe bağlı olarak susam ve çörek otunu serpiştirin."", ""Önceden ısıtılmış 180 derece fansız fırında kontrollü olarak 20-25 dakika pişirin. Fırından çıkardıktan sonra en az 10 dakika dinlendirin."", ""Mayasız poğaça tarifi hazır. Afiyet olsun.""]"
979a7478-23f3-4728-8076-90389729e2bf,Kolay Brownie,Turkey,Çikolatalı ve lezzetli kolay brownie tarifi. Hem pratik hem de çok lezzetli!,Ana Yemek,"[""3 adet yumurta"", ""1 su bardağı şeker"", ""200 gram tereyağı"", ""1 su bardağı damla çikolata"", ""1 su bardağı un"", ""1 paket vanilya""]","[""Yumurta ile şekeri çok iyi çırpalım. Daha sonra tereyağını eritelim. Eriyen tereyağının üzerine damla çikolataları ekleyip biraz karıştıralım."", ""Sonra erimiş çikolata sosunu kaba ekleyelim ve çırpalım."", ""Sonra unu ve vanilyayı ekleyip çırpalım. Kalıba harcı dökelim. 200 derecede ısınmış fırına verelim, 180 dereceye düşürelim ve 30 dakika pişirelim."", ""Fırından çıkartalım, soğumaya bırakalım. Afiyet olsun.""]"
378f5e03-0396-43f6-833f-56ece0467fb3,Kütük Pasta,Turkey,"Hafif ve lezzetli Kütük Pasta, yumurta, şeker ve unun mükemmel uyumuyla hazırlanan klasik bir tatlıdır.",Tatlı,"[""5 adet yumurta"", ""5 yemek kaşığı şeker"", ""3 yemek kaşığı un"", ""2 yemek kaşığı kakao"", ""1 paket şekerli vanilin""]","[""Önce ganaj için kremayı uygun bir kapta ısıtın. Kaynama noktasına gelince ocaktan alın ve içine doğranmış çikolatayı ekleyin. Çikolata eriyene kadar karıştırın. Üzerini streç ile kapatıp soğumaya bıra"", ""Yumurta ve şekeri iyice beyazlaşana kadar yaklaşık 7-8 dakika çırpın. Köpüksü bir karışım olmalı."", ""Un, kakao ve vanilini eleyerek ekledikten sonra spatula yardımı ile nazikçe karıştırın."", ""Yağlı kağıt serili tavaya karışımı aktarın ve eşit şekilde yayın."", ""Önceden ısıtılmış 180 derecelik fırında yaklaşık 10-12 dakika pişirin."", ""Fırından alın ve ilk sıcaklığı gidince mutfak bezi üzerine alın. Rulo gibi sarın ve iyice soğumasını bekleyin."", ""Kreması için sıvı kremayı, pudra şekeri ve vanilya ile beraber katılaşana kadar çırpın."", ""Soğuyan ruloyu açın ve üzerine kremayı eşit bir şekilde paylaştırıp tekrar sarın. Yarım saat kadar buzdolabında bekletin."", ""Rulodan küçük bir parça kesip yan tarafına dal olacak şekilde yerleştirin."", ""Son olarak üzerini ganaj ile kaplayın ve çatalla çizikler yapın.""]"
d6faeecf-8147-4b7b-a5de-102be88aa0c6,Castagnaccio,Italy,Un dolce autunnale (e anche Natalizio) tipico di alcune regioni italiane. Seguite il procedimento dettagliato per realizzare il castagnaccio a casa!,Portata Principale,"[""{\""name\"": \""di farina di castagne\"", \""amount\"": 500.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 1}"", ""{\""name\"": \""di acqua tiepida\"", \""amount\"": 650.0, \""unit\"": \""ml\"", \""notes\"": null, \""order_index\"": 2}"", ""{\""name\"": \""di pinoli\"", \""amount\"": 150.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 3}"", ""{\""name\"": \""di uvetta sultanina\"", \""amount\"": 80.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 4}"", ""{\""name\"": \""di rosmarino fresco\"", \""amount\"": 1.0, \""unit\"": \""rametto\"", \""notes\"": null, \""order_index\"": 5}"", ""{\""name\"": \""di sale\"", \""amount\"": 1.0, \""unit\"": \""pinch\"", \""notes\"": null, \""order_index\"": 6}"", ""{\""name\"": \""olio di oliva\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 7}""]","[""{\""step_number\"": 1, \""instruction\"": \""Metti l'uvetta in ammollo per 10 minuti in poca acqua calda, poi setaccia la farina di castagne e metti in una ciotola, unisci un pizzico di sale, 650 ml di acqua tiepida e mescola bene con una frusta, in modo che non rimangano grumi, dopodiche' unisci all'impasto 100 g di pinoli e poco piu' di meta' dell'uvetta ben scolata e strizzata.\"", \""time_minutes\"": 10, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 2, \""instruction\"": \""Versa l'impasto in una teglia rotonda del diametro di circa 30-32 cm alta almeno 4 cm, unta con abbondante olio di oliva e livella bene con il dorso di un cucchiaio, poi cospargi la superficie con i pinoli, le uvette avanzate e per finire aggiungi anche un filo di olio di oliva e gli aghi di rosmarino, spargendo sulla superficie.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 3, \""instruction\"": \""Metti a cuocere il castagnaccio in forno preriscaldato in modalita' statica a 180 gradi per circa 40-45 minuti, o comunque fino a quando in superficie si saranno formate le crepe tipiche di questo dolce, quindi sforna e lascia raffreddare completamente, prima di tagliare a fette e servire.\"", \""time_minutes\"": 45, \""temperature\"": \""180 gradi\"", \""notes\"": null}""]"
e4910273-a707-43b5-a39e-eb6372ea478e,Kestaneli Ayva Reçeli,Turkey,"Kış aylarının vazgeçilmezi olan kestaneli ayva reçeli, misafirlerinize ikram edebileceğiniz lezzetli bir seçenektir.",Ana Yemek,"[""650 gram ayva (ayıklanmış küp küp kesilmiş)"", ""400 gram toz şeker (2+1/3 su bardağı)"", ""1 su bardağı su"", ""1 yemek kaşığı limon suyu"", ""3 adet karanfil"", ""10 adet kestane (pişmiş)""]","[""Ayvaların kabukları soyulup dilimlenir. Küp küp kesilir. Çekirdekleri de alınır."", ""Ayvalar çekirdekleri ile beraber tencereye yerleştirilir."", ""Üzerine şeker serpilir. Şeker eriyip ayvalar suyunu bırakana kadar 1 saat bekletilir."", ""Su eklenerek orta kısık ateşte kapağı kapalı karıştırmadan kaynatılır."", ""Kaynayınca kısık ateşte ayvalar yumuşayana kadar hiç karıştırmadan kapağı kapalı 1 saat pişirilir."", ""Arada üzerindeki köpükler alınır."", ""Karanfil ve limon suyu eklenerek yarım saat daha kapağı açık pişirilir."", ""Rengi koyulaşıp cam gibi şeffaf olunca kestaneler bırakılıp ocak kapatılır."", ""Soğuyunca kavanozlara aktarılır. Buzdolabında muhafaza edilir. Afiyet olsun.""]"
7dab6305-1ef6-44fa-8c0c-c829c0e02835,Muzlu Kakaolu Rulo Pasta,Turkey,Muz ve kakaunun harmanlandığı pratik ve lezzetli bir rulo pasta tarifi.,Tatlı,"[""4 adet yumurta"", ""1 çay bardağı şeker"", ""1 çay bardağı un"", ""1 yemek kaşığı nişasta"", ""2 yemek kaşığı kakao"", ""4 yemek kaşığı su"", ""1 çay kaşığı kabartma tozu"", ""1 paket vanilya""]","[""Yumurtaları sarısı ve beyazını ayırın. Beyazlarını şekerin yarısı ile kar gibi olana kadar çırpın."", ""Sarılarını şekerin yarısı ile çırpın, sonra diğer malzemeleri ekleyip çırpın. Yumurta beyazlarını ekleyip spatula ile karıştırın."", ""Fırın tepsisine yağlı kapıt serin. Hamuru eşit bir şekilde yayın. Önceden ısıtılmış 180 derece fırında 15 dakika pişirin."", ""Kreması için vanilya ve margarin hariç tüm malzemeleri tencereye koyup kaynana kadar karıştırarak pişirin. Kaynadıktan sonra vanilya ve margarin ekleyin. 3 dakika mikserle çırpın."", ""Keki yağlı kağıttan dikkatli bir şekilde çıkarın. Rulo yapıp üstünü bizle kapatıp 20 dakika bekletin."", ""Keki açıp kremayı üzerine yayın. Üzerlerine muzları dilimleyip yerleştirin. Rulo yapın."", ""Streç filmle sarıp dolapta 4 saat dinlendirin. Servise hazırdır, afiyet olsun.""]"
5e78ce90-74c5-4a86-b9d0-12cd52b6333f,Huevos encapotados: receta del todopoderoso híbrido entre croqueta y huevo frito,Spain,"Un increíble híbrido entre croqueta y huevo frito, los huevos encapotados son una maravilla de la cocina tradicional española que merece ser redescubierta.",Aperitivos,"[""Miguel Ayuso Rejas"", ""Miguel Ayuso Rejas"", ""Los huevos encapotados, conocidos también como\""huevos al colchón\"", son un increíble híbrido entre croqueta y huevo frito que durante mucho tiempo fue un fijo del recetario español. Debido a lo trabajoso de su elaboración cayeron en el olvido y, aunque todavía resisten en Galicia, Madrid y Andalucía, son hoy pocas las casas en las que se hacen. Craso error. Esto es una maravilla y no podemos más que reivindicar su puesto en el Olimpo de las frituras."", ""La receta, que aparece en el libro más famoso de la gastronomía española, las1080 recetas de cocinadeSimone Ortega, consiste enenvolver unos huevos fritos en bechamel, para después rebozarlos y freirlos como si de una croqueta se tratara.""]","[""Miguel Ayuso Rejas"", ""Miguel Ayuso Rejas"", ""Los huevos encapotados, conocidos también como\""huevos al colchón\"", son un increíble híbrido entre croqueta y huevo frito que durante mucho tiempo fue un fijo del recetario español. Debido a lo trabajoso de su elaboración cayeron en el olvido y, aunque todavía resisten en Galicia, Madrid y Andalucía, son hoy pocas las casas en las que se hacen. Craso error. Esto es una maravilla y no podemos más que reivindicar su puesto en el Olimpo de las frituras."", ""La receta, que aparece en el libro más famoso de la gastronomía española, las1080 recetas de cocinadeSimone Ortega, consiste enenvolver unos huevos fritos en bechamel, para después rebozarlos y freirlos como si de una croqueta se tratara."", ""Decimos que esta receta es laboriosa, pero no difícil. En realidad,basta saber hacer un huevo frito y una bechamel, pero debemos planificarla con tiempo, pues para poder rebozar el invento, debemos enfriarlo previamente en la nevera."", ""Para realizar sin dramas esta recetaes casi obligatorio contar con un aro redondo, de los que se utilizan para emplatar. Nosotros hemos probado varios, y el más cómodo para esta receta es uno de aproximadamente 8 x 4,5 cm."", ""Lacor - 68508 - Aro Redondo Mouse 8x4,5cm Inox"", ""David de Jorgeutiliza para hacersus huevos al colchónsecciones de un tubo de PVC que había cortado a sierra, pero aquí entraríamos en el terreno deBricomanía.Si no quieres liarte tanto, este tipo de moldes se venden en cualquier ferretería y, claro está, en internet."", ""En primer lugar debemoshacer dos huevos fritosen abundante aceite de oliva. Nos interesa que tengan puntilla. Una vez hechos, los retiramos del aceite y reservamos."", ""Mientras descansan los huevos vamos a preparar la bechamel. Podemos seguir nuestrareceta clásica de bechamelo lareceta rápida, en frío, que fue la que usamos para esta elaboración en concreto. Para ello, vertimos en un cazo o sartén la leche, la mantequilla y la harina en las cantidades indicadas, y la nuez moscada, la pimienta y la sal a nuestro gusto. Encendemos el fuego yremovemos constantementecon unas varillas hasta que la bechamel queda con la densidad suficiente."", ""Una vez está lista la bechamel procedemos a envolver con esta los huevos fritos. Para ello, debemos disponer los moldes sobre papel film. Ponemos entonces una capa de bechamel.Cortamos los bordes de los huevos fritospara que quepa la yema en el molde con el suficiente espacio para que la bechamel cubra el huevo por completo. La parte sobrante del huevo, donde está la puntilla, la mezclamos con el resto de bechamel, y cubrimos con esta todo el huevo."", ""Una vez tenemos los huevos envueltos,debemos enfriarlos en la neveradurante, como poco, una hora, para luego poder manejarlos sin que se deshagan."", ""Pasado este tiempo,rebozamos los huevos encapotadoscon el tercer huevo y pan rallado. Una vez realizado este paso lo ideal es volver a meterlos en la nevera, para que el rebozado se asiente."", ""Hasta aquí la receta se puede preparar con antelación. Cuando vayamos a comer, freímos los huevos encapatados en el mismo aceite en el que habíamos hecho los huevos fritos y servimos inmediatamente. Si hemos seguido los pasos correctamenteal partir los huevos saldrá toda la yema, en una explosión que nos llenará de júbilo."", ""Los huevos encapotados están buenísimos solos, pero el plato gana, obviamente, si se acompaña de una buenasalsa de tomate casera, unaspatatas fritaso unospimientos de piquillo(como es el caso)."", ""En Directo al Paladar |Cómo comprobar si los huevos siguen en buen estadoEn Directo al Paladar |Huevos a la jardinera, deliciosa receta de aprovechamiento""]"
26a5383c-ed0b-446d-97d9-fe334bb000e5,Receta de ensalada mixta: cómo hacerla perfecta y con un truco sencillo para el aliño,Spain,"La ensalada mixta clásica española, un referente en hogares y restaurantes que combina ingredientes frescos con un aliño especial.",Ensaladas,"[""Mesa Cero Chefs y Jaime de las Heras"", ""Mesa Cero Chefs y Jaime de las Heras"", ""Miles de menús del día no pueden estar equivocados. Compañera de carta de platos como elgazpacho, elsalmorejo, los espárragos con mayonesa o lasopa castellana, la ensalada mixta lleva décadas siendo unreferente casero y hosteleropara muchos españoles, no solo entre lasensaladas de veranoolas de pollo."", ""Es cierto que cada uno tiene su truquillo y en cada casa se hace de una manera, pero esta es nuestra interpretación donde, además, os vamos a aconsejar queno os conforméis solo con añadir el aceite y el vinagrea la manera tradicional.""]","[""Mesa Cero Chefs y Jaime de las Heras"", ""Mesa Cero Chefs y Jaime de las Heras"", ""Miles de menús del día no pueden estar equivocados. Compañera de carta de platos como elgazpacho, elsalmorejo, los espárragos con mayonesa o lasopa castellana, la ensalada mixta lleva décadas siendo unreferente casero y hosteleropara muchos españoles, no solo entre lasensaladas de veranoolas de pollo."", ""Es cierto que cada uno tiene su truquillo y en cada casa se hace de una manera, pero esta es nuestra interpretación donde, además, os vamos a aconsejar queno os conforméis solo con añadir el aceite y el vinagrea la manera tradicional."", ""Con un sencillo gesto podéis tener unavinagretade primeraque bañará a voluntad vuestra ensalada mixta que, como su nombre indica, puede ser una mezcla de lo que queráis. Al gusto podréis quitar o poner los ingredientes que os convenzan o no, pero no dejéis de hacerla, que es un clásico que no debe caer en el olvido."", ""Entre nuestros ingredientes favoritos están lazanahoria y el uso de los espárragos, pero también la participación fundamental de las aceitunas. Lo que sí os pedimos, como en cualquier receta y sobre todo en las más sencillas, es que los ingredientes sean lo mejor posibles porque el resultado os lo agradecerá."", ""El primer paso es hacer la vinagreta, donde mezclamos tres partes de aceite con una de vinagre y una pizca de sal en un bote que podamos cerrar y luego loagitamos con energíahasta que se emulsione."", ""Después, cocemos el huevo —si no estuviera ya cocido— en abundante agua hirviendo durante 10 minutos y lo enfriamos después en agua con hielo.Pelamos y cortamos en rodajas. Cortamos también la cebolleta en aros y rallamos la zanahoria si no estuviera rallada."", ""En el bol que vayamos a servir la ensaladaaliñamos la ensalada con parte de la vinagreta y luego añadimos el huevo duro, el maíz dulce, los espárragos escurridos, la ventresca en trozos y también escurrida, la zanahoria rallada, las aceitunas, la cebolleta y aliñamos con el resto de la vinagreta, procurando que todo quede bien sazonado."", ""No hay mesa que una ensalada mixta no pueda vestir o donde no sirva comoanticipo para primeros y segundos platos. A bote pronto podríamos pensar en unapaella valenciana, en unarroz negroo en algún otro plato que rezume verano como unos chipirones en su tinta o incluso con la siempre socorridatortilla de patatas."", ""Comida de tumbona y mesa de plástico en jardín, la ensalada mixta es perfecta para tener cerquita unpollo asadoo un poco depollo frito, pero también para sacar a relucir unacena de picoteomuy sencilla donde vayamos a preparar un poco depescado a la planchao unfilete a la plancha."", ""En DAP |Recetas de ensaladasEn DAP |Ensaladas de verano""]"
